work_id,demo_anonymous_id,sanction_date,completion_date,work_status,days_since_sanction,delay_type,delay_score,delay_flag,delay_explanation
WS/MP18134/2025-2026/246124,ND-WRK-1624,2026-03-03,,Sanction,189,open_work_age,0,False,No completion date is present and the work has been on record for 189 days since sanction. Current workflow status: Sanction.
WS/MP18134/2025-2026/246097,ND-WRK-1620,2026-03-03,,Sanction,189,open_work_age,0,False,No completion date is present and the work has been on record for 189 days since sanction. Current workflow status: Sanction.
WS/MP18134/2025-2026/246037,ND-WRK-1615,2026-03-03,,Sanction,189,open_work_age,0,False,No completion date is present and the work has been on record for 189 days since sanction. Current workflow status: Sanction.
WS/MP18134/2025-2026/246029,ND-WRK-1614,2026-03-03,,Sanction,189,open_work_age,0,False,No completion date is present and the work has been on record for 189 days since sanction. Current workflow status: Sanction.
WS/MP18134/2025-2026/246023,ND-WRK-1613,2026-03-03,,Sanction,189,open_work_age,0,False,No completion date is present and the work has been on record for 189 days since sanction. Current workflow status: Sanction.
WS/MP18136/2025-2026/195313,ND-WRK-1673,2026-09-02,2026-09-02,Work Completed,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18112/2026-2027/164647,ND-WRK-0280,2026-08-07,,Sanction,32,open_work_age,0,False,No completion date is present and the work has been on record for 32 days since sanction. Current workflow status: Sanction.
WS/MP18112/2025-2026/263214,ND-WRK-0279,2026-12-03,,Sanction,-86,open_work_age,0,False,No completion date is present and the work has been on record for -86 days since sanction. Current workflow status: Sanction.
WS/MP18112/2025-2026/259060,ND-WRK-0278,2026-06-02,,Work partially Completed,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Work partially Completed.
WS/MP18112/2025-2026/259059,ND-WRK-0277,2026-06-02,,Work partially Completed,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Work partially Completed.
WS/MP18112/2025-2026/259047,ND-WRK-0276,2026-06-02,2026-04-03,Work Completed,-60,completed_duration,0,False,Recorded completion occurred -60 days after sanction.
WS/MP18112/2025-2026/258223,ND-WRK-0274,2026-06-02,,Vendor Identification,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Vendor Identification.
WS/MP18112/2025-2026/254671,ND-WRK-0273,2026-06-02,,Sanction,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Sanction.
WS/MP18112/2025-2026/254670,ND-WRK-0272,2026-06-02,,Sanction,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Sanction.
WS/MP18114/2025-2026/166011,ND-WRK-0355,2026-09-02,,Vendor Identification,6,open_work_age,0,False,No completion date is present and the work has been on record for 6 days since sanction. Current workflow status: Vendor Identification.
WS/MP18114/2025-2026/157658,ND-WRK-0352,2026-09-02,,Physical Inspection,6,open_work_age,0,False,No completion date is present and the work has been on record for 6 days since sanction. Current workflow status: Physical Inspection.
WS/MP18114/2025-2026/157606,ND-WRK-0346,2026-09-02,,Vendor Identification,6,open_work_age,0,False,No completion date is present and the work has been on record for 6 days since sanction. Current workflow status: Vendor Identification.
WS/MP18114/2025-2026/157456,ND-WRK-0339,2025-11-12,2025-11-12,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18136/2025-2026/165692,ND-WRK-1654,2025-09-04,2025-01-10,Work Completed,-237,completed_duration,0,False,Recorded completion occurred -237 days after sanction.
WS/MP18114/2025-2026/157447,ND-WRK-0335,2025-11-12,2025-11-12,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18114/2025-2026/157440,ND-WRK-0333,2025-08-10,2025-08-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18258/2025-2026/164630,ND-WRK-1702,2025-05-06,2025-12-06,Work Completed,214,completed_duration,0,False,Recorded completion occurred 214 days after sanction.
WS/MP18136/2026-2027/273905,ND-WRK-1698,2026-02-09,,Physical Inspection,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Physical Inspection.
WS/MP18136/2026-2027/257200,ND-WRK-1697,2026-09-07,,Physical Inspection,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Physical Inspection.
WS/MP18136/2026-2027/204526,ND-WRK-1694,2026-09-07,,Sanction,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Sanction.
WS/MP18136/2026-2027/195303,ND-WRK-1692,2026-09-07,,Sanction,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Sanction.
WS/MP18136/2026-2027/195302,ND-WRK-1691,2026-09-07,,Time Estimation,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Time Estimation.
WS/MP18136/2026-2027/195300,ND-WRK-1690,2026-10-04,,Work Completed,-26,open_work_age,0,False,No completion date is present and the work has been on record for -26 days since sanction. Current workflow status: Work Completed.
WS/MP18136/2026-2027/195298,ND-WRK-1689,2026-09-07,,Sanction,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Sanction.
WS/MP18136/2026-2027/195297,ND-WRK-1688,2026-10-04,,Work Completed,-26,open_work_age,0,False,No completion date is present and the work has been on record for -26 days since sanction. Current workflow status: Work Completed.
WS/MP18136/2026-2027/195295,ND-WRK-1687,2026-09-07,,Sanction,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Sanction.
WS/MP18136/2026-2027/195294,ND-WRK-1686,2026-09-07,,Vendor Identification,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Vendor Identification.
WS/MP18136/2026-2027/195293,ND-WRK-1685,2026-09-07,,Physical Inspection,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Physical Inspection.
WS/MP18136/2026-2027/195290,ND-WRK-1684,2026-09-07,,Work partially Completed,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Work partially Completed.
WS/MP18136/2026-2027/195289,ND-WRK-1683,2026-09-07,,Sanction,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Sanction.
WS/MP18136/2026-2027/195110,ND-WRK-1682,2026-09-07,,Sanction,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Sanction.
WS/MP18136/2026-2027/195063,ND-WRK-1681,2026-09-07,,Vendor Identification,1,open_work_age,0,False,No completion date is present and the work has been on record for 1 days since sanction. Current workflow status: Vendor Identification.
WS/MP18113/2026-2027/226249,ND-WRK-0324,2026-05-09,,Physical Inspection,122,open_work_age,0,False,No completion date is present and the work has been on record for 122 days since sanction. Current workflow status: Physical Inspection.
WS/MP18113/2026-2027/193160,ND-WRK-0319,2026-05-09,,Physical Inspection,122,open_work_age,0,False,No completion date is present and the work has been on record for 122 days since sanction. Current workflow status: Physical Inspection.
WS/MP18113/2026-2027/193159,ND-WRK-0318,2026-01-09,,Physical Inspection,242,open_work_age,0,False,No completion date is present and the work has been on record for 242 days since sanction. Current workflow status: Physical Inspection.
WS/MP18113/2025-2026/219638,ND-WRK-0312,2026-12-01,2026-12-01,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18113/2025-2026/202118,ND-WRK-0309,2025-04-11,2025-06-11,Physical Inspection,61,completed_duration,0,False,Recorded completion occurred 61 days after sanction.
WS/MP18113/2025-2026/194151,ND-WRK-0307,2026-03-02,,Physical Inspection,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Physical Inspection.
WS/MP18113/2025-2026/193132,ND-WRK-0304,2025-11-09,2025-12-09,Physical Inspection,30,completed_duration,0,False,Recorded completion occurred 30 days after sanction.
WS/MP18113/2025-2026/193125,ND-WRK-0303,2026-03-02,,Physical Inspection,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Physical Inspection.
WS/MP18113/2025-2026/180320,ND-WRK-0296,2025-05-12,2025-08-12,Physical Inspection,92,completed_duration,0,False,Recorded completion occurred 92 days after sanction.
WS/MP18258/2026-2027/245999,ND-WRK-1716,2026-02-09,,Physical Inspection,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Physical Inspection.
WS/MP18258/2026-2027/183905,ND-WRK-1715,2026-01-09,,Physical Inspection,242,open_work_age,0,False,No completion date is present and the work has been on record for 242 days since sanction. Current workflow status: Physical Inspection.
WS/MP18258/2026-2027/183826,ND-WRK-1714,2026-02-09,,Physical Inspection,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Physical Inspection.
WS/MP18258/2026-2027/183797,ND-WRK-1709,2026-03-08,,Physical Inspection,184,open_work_age,0,False,No completion date is present and the work has been on record for 184 days since sanction. Current workflow status: Physical Inspection.
WS/MP18258/2025-2026/183824,ND-WRK-1705,2026-11-03,,Work Completed,-56,open_work_age,0,False,No completion date is present and the work has been on record for -56 days since sanction. Current workflow status: Work Completed.
WS/MP18258/2025-2026/183816,ND-WRK-1704,2026-09-03,2026-10-03,Work Completed,30,completed_duration,0,False,Recorded completion occurred 30 days after sanction.
WS/MP18258/2025-2026/183814,ND-WRK-1703,2026-09-03,2026-10-03,Work Completed,30,completed_duration,0,False,Recorded completion occurred 30 days after sanction.
WS/MP18323/2025-2026/168685,ND-WRK-1894,2025-11-08,2025-11-08,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18323/2025-2026/168679,ND-WRK-1893,2025-11-08,2025-11-08,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18323/2025-2026/167436,ND-WRK-1892,2025-07-10,2025-07-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18323/2025-2026/167414,ND-WRK-1891,2025-07-10,2025-07-10,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18323/2025-2026/146706,ND-WRK-1883,2025-05-05,2025-09-05,Physical Inspection,123,completed_duration,0,False,Recorded completion occurred 123 days after sanction.
WS/MP18323/2025-2026/144116,ND-WRK-1882,2026-03-02,2026-04-02,Physical Inspection,31,completed_duration,0,False,Recorded completion occurred 31 days after sanction.
WS/MP18115/2026-2027/186723,ND-WRK-0408,2026-03-04,,Physical Inspection,188,open_work_age,0,False,No completion date is present and the work has been on record for 188 days since sanction. Current workflow status: Physical Inspection.
WS/MP18323/2025-2026/144107,ND-WRK-1880,2026-03-02,2026-03-02,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18308/2025-2026/262899,ND-WRK-1875,2026-12-03,,Sanction,-86,open_work_age,0,False,No completion date is present and the work has been on record for -86 days since sanction. Current workflow status: Sanction.
WS/MP18115/2026-2027/186720,ND-WRK-0407,2026-03-04,,Sanction,188,open_work_age,0,False,No completion date is present and the work has been on record for 188 days since sanction. Current workflow status: Sanction.
WS/MP18115/2026-2027/186691,ND-WRK-0406,2026-03-04,,Sanction,188,open_work_age,0,False,No completion date is present and the work has been on record for 188 days since sanction. Current workflow status: Sanction.
WS/MP18115/2026-2027/186677,ND-WRK-0405,2026-03-04,,Physical Inspection,188,open_work_age,0,False,No completion date is present and the work has been on record for 188 days since sanction. Current workflow status: Physical Inspection.
WS/MP18115/2026-2027/186671,ND-WRK-0404,2026-02-04,,Sanction,216,open_work_age,0,False,No completion date is present and the work has been on record for 216 days since sanction. Current workflow status: Sanction.
WS/MP18115/2026-2027/186643,ND-WRK-0403,2026-03-04,,Physical Inspection,188,open_work_age,0,False,No completion date is present and the work has been on record for 188 days since sanction. Current workflow status: Physical Inspection.
WS/MP18115/2026-2027/186641,ND-WRK-0402,2026-03-04,,Sanction,188,open_work_age,0,False,No completion date is present and the work has been on record for 188 days since sanction. Current workflow status: Sanction.
WS/MP18115/2026-2027/186493,ND-WRK-0401,2026-09-04,2026-11-04,Physical Inspection,61,completed_duration,0,False,Recorded completion occurred 61 days after sanction.
WS/MP18429/2025-2026/227019,ND-WRK-2025,2026-04-03,2026-10-03,Physical Inspection,183,completed_duration,0,False,Recorded completion occurred 183 days after sanction.
WS/MP18429/2025-2026/223681,ND-WRK-2022,2026-09-03,2026-09-03,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18429/2025-2026/223141,ND-WRK-2020,2026-09-02,,Physical Inspection,6,open_work_age,0,False,No completion date is present and the work has been on record for 6 days since sanction. Current workflow status: Physical Inspection.
WS/MP18429/2025-2026/223140,ND-WRK-2019,2026-09-02,,Physical Inspection,6,open_work_age,0,False,No completion date is present and the work has been on record for 6 days since sanction. Current workflow status: Physical Inspection.
WS/MP18429/2025-2026/223139,ND-WRK-2018,2026-09-02,2026-10-02,Work Completed,30,completed_duration,0,False,Recorded completion occurred 30 days after sanction.
WS/MP18369/2026-2027/226226,ND-WRK-1989,2026-04-08,,Physical Inspection,153,open_work_age,0,False,No completion date is present and the work has been on record for 153 days since sanction. Current workflow status: Physical Inspection.
WS/MP18369/2026-2027/220305,ND-WRK-1988,2026-02-09,,Sanction,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Sanction.
WS/MP18369/2025-2026/204030,ND-WRK-1971,2026-12-03,,Physical Inspection,-86,open_work_age,0,False,No completion date is present and the work has been on record for -86 days since sanction. Current workflow status: Physical Inspection.
WS/MP18327/2026-2027/246149,ND-WRK-1921,2026-03-09,,Sanction,183,open_work_age,0,False,No completion date is present and the work has been on record for 183 days since sanction. Current workflow status: Sanction.
WS/MP18327/2026-2027/227932,ND-WRK-1918,2026-03-09,,Sanction,183,open_work_age,0,False,No completion date is present and the work has been on record for 183 days since sanction. Current workflow status: Sanction.
WS/MP18327/2025-2026/235510,ND-WRK-1916,2026-04-03,2026-07-04,Physical Inspection,92,completed_duration,0,False,Recorded completion occurred 92 days after sanction.
WS/MP18327/2025-2026/137670,ND-WRK-1915,2026-09-03,2026-12-03,Physical Inspection,91,completed_duration,0,False,Recorded completion occurred 91 days after sanction.
WS/MP18323/2026-2027/181804,ND-WRK-1912,2026-07-07,,Time Estimation,63,open_work_age,0,False,No completion date is present and the work has been on record for 63 days since sanction. Current workflow status: Time Estimation.
WS/MP18323/2026-2027/144117,ND-WRK-1906,2026-07-08,,Physical Inspection,62,open_work_age,0,False,No completion date is present and the work has been on record for 62 days since sanction. Current workflow status: Physical Inspection.
WS/MP18115/2026-2027/186459,ND-WRK-0398,2026-01-09,,Time Estimation,242,open_work_age,0,False,No completion date is present and the work has been on record for 242 days since sanction. Current workflow status: Time Estimation.
WS/MP18323/2025-2026/168809,ND-WRK-1895,2025-08-08,2025-08-08,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18429/2026-2027/245707,ND-WRK-2062,2026-07-09,2026-08-09,Physical Inspection,31,completed_duration,0,False,Recorded completion occurred 31 days after sanction.
WS/MP18429/2026-2027/245668,ND-WRK-2060,2026-01-04,2026-06-04,Physical Inspection,151,completed_duration,0,False,Recorded completion occurred 151 days after sanction.
WS/MP18429/2026-2027/245246,ND-WRK-2057,2026-08-09,,Sanction,30,open_work_age,0,False,No completion date is present and the work has been on record for 30 days since sanction. Current workflow status: Sanction.
WS/MP18429/2026-2027/244565,ND-WRK-2056,2026-02-07,,Physical Inspection,213,open_work_age,0,False,No completion date is present and the work has been on record for 213 days since sanction. Current workflow status: Physical Inspection.
WS/MP18429/2026-2027/243634,ND-WRK-2051,2026-04-08,2026-05-08,Physical Inspection,30,completed_duration,0,False,Recorded completion occurred 30 days after sanction.
WS/MP18429/2026-2027/242465,ND-WRK-2048,2026-08-09,2026-08-09,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18429/2026-2027/242464,ND-WRK-2047,2026-02-07,,Physical Inspection,213,open_work_age,0,False,No completion date is present and the work has been on record for 213 days since sanction. Current workflow status: Physical Inspection.
WS/MP18429/2026-2027/242460,ND-WRK-2045,2026-02-07,,Physical Inspection,213,open_work_age,0,False,No completion date is present and the work has been on record for 213 days since sanction. Current workflow status: Physical Inspection.
WS/MP18429/2026-2027/242399,ND-WRK-2044,2026-06-07,,Physical Inspection,93,open_work_age,0,False,No completion date is present and the work has been on record for 93 days since sanction. Current workflow status: Physical Inspection.
WS/MP18429/2026-2027/242119,ND-WRK-2043,2026-10-08,2026-10-08,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18429/2026-2027/227299,ND-WRK-2038,2026-06-07,,Physical Inspection,93,open_work_age,0,False,No completion date is present and the work has been on record for 93 days since sanction. Current workflow status: Physical Inspection.
WS/MP18429/2026-2027/227298,ND-WRK-2037,2026-06-04,2026-10-04,Physical Inspection,122,completed_duration,0,False,Recorded completion occurred 122 days after sanction.
WS/MP18429/2026-2027/225932,ND-WRK-2035,2026-06-04,2026-10-04,Physical Inspection,122,completed_duration,0,False,Recorded completion occurred 122 days after sanction.
WS/MP18429/2026-2027/223209,ND-WRK-2033,2026-08-09,,Sanction,30,open_work_age,0,False,No completion date is present and the work has been on record for 30 days since sanction. Current workflow status: Sanction.
WS/MP18429/2026-2027/217228,ND-WRK-2032,2026-06-07,,Physical Inspection,93,open_work_age,0,False,No completion date is present and the work has been on record for 93 days since sanction. Current workflow status: Physical Inspection.
WS/MP18429/2025-2026/242066,ND-WRK-2026,2026-03-02,2026-06-02,Physical Inspection,92,completed_duration,0,False,Recorded completion occurred 92 days after sanction.
WS/MP667/2025-2026/175141,ND-WRK-2130,2025-09-12,2025-10-12,Physical Inspection,30,completed_duration,0,False,Recorded completion occurred 30 days after sanction.
WS/MP664/2026-2027/291154,ND-WRK-2129,2026-05-09,,Sanction,122,open_work_age,0,False,No completion date is present and the work has been on record for 122 days since sanction. Current workflow status: Sanction.
WS/MP664/2026-2027/291153,ND-WRK-2128,2026-05-09,,Sanction,122,open_work_age,0,False,No completion date is present and the work has been on record for 122 days since sanction. Current workflow status: Sanction.
WS/MP664/2026-2027/221410,ND-WRK-2127,2026-06-04,2026-06-04,Work Completed,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP661/2026-2027/222150,ND-WRK-2106,2026-02-09,,Sanction,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Sanction.
WS/MP661/2026-2027/222149,ND-WRK-2105,2026-02-09,,Sanction,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Sanction.
WS/MP661/2026-2027/222148,ND-WRK-2104,2026-02-09,,Sanction,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Sanction.
WS/MP18115/2026-2027/186439,ND-WRK-0395,2026-02-07,,Physical Inspection,213,open_work_age,0,False,No completion date is present and the work has been on record for 213 days since sanction. Current workflow status: Physical Inspection.
WS/MP661/2025-2026/146562,ND-WRK-2083,2025-08-04,2025-08-07,Physical Inspection,3,completed_duration,0,False,Recorded completion occurred 3 days after sanction.
WS/MP661/2025-2026/146561,ND-WRK-2082,2025-08-04,2025-10-06,Physical Inspection,63,completed_duration,0,False,Recorded completion occurred 63 days after sanction.
WS/MP661/2025-2026/146560,ND-WRK-2081,2025-08-04,2025-10-06,Work Completed,63,completed_duration,0,False,Recorded completion occurred 63 days after sanction.
WS/MP18429/2026-2027/250362,ND-WRK-2076,2026-12-08,,Physical Inspection,-91,open_work_age,0,False,No completion date is present and the work has been on record for -91 days since sanction. Current workflow status: Physical Inspection.
WS/MP18429/2026-2027/248643,ND-WRK-2071,2026-01-09,,Physical Inspection,242,open_work_age,0,False,No completion date is present and the work has been on record for 242 days since sanction. Current workflow status: Physical Inspection.
WS/MP18429/2026-2027/248642,ND-WRK-2070,2026-10-08,,Physical Inspection,-30,open_work_age,0,False,No completion date is present and the work has been on record for -30 days since sanction. Current workflow status: Physical Inspection.
WS/MP18429/2026-2027/248061,ND-WRK-2068,2026-06-04,2026-08-05,Physical Inspection,62,completed_duration,0,False,Recorded completion occurred 62 days after sanction.
WS/MP18429/2026-2027/248059,ND-WRK-2067,2026-02-07,,Physical Inspection,213,open_work_age,0,False,No completion date is present and the work has been on record for 213 days since sanction. Current workflow status: Physical Inspection.
WS/MP673/2025-2026/214098,ND-WRK-2187,2026-02-02,2026-02-02,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP673/2025-2026/200173,ND-WRK-2184,2026-06-03,2026-09-03,Physical Inspection,92,completed_duration,0,False,Recorded completion occurred 92 days after sanction.
WS/MP18115/2026-2027/186422,ND-WRK-0390,2026-01-09,,Physical Inspection,242,open_work_age,0,False,No completion date is present and the work has been on record for 242 days since sanction. Current workflow status: Physical Inspection.
WS/MP673/2025-2026/199040,ND-WRK-2182,2026-06-03,2026-09-03,Physical Inspection,92,completed_duration,0,False,Recorded completion occurred 92 days after sanction.
WS/MP673/2025-2026/199029,ND-WRK-2181,2026-02-01,2026-03-01,Physical Inspection,28,completed_duration,0,False,Recorded completion occurred 28 days after sanction.
WS/MP673/2025-2026/176951,ND-WRK-2177,2026-02-01,2026-02-01,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP673/2025-2026/169929,ND-WRK-2174,2026-06-03,2026-10-03,Physical Inspection,122,completed_duration,0,False,Recorded completion occurred 122 days after sanction.
WS/MP18115/2026-2027/186414,ND-WRK-0389,2026-09-04,2026-11-04,Physical Inspection,61,completed_duration,0,False,Recorded completion occurred 61 days after sanction.
WS/MP673/2024-2025/139034,ND-WRK-2168,2025-03-03,2025-11-03,Physical Inspection,245,completed_duration,0,False,Recorded completion occurred 245 days after sanction.
WS/MP672/2026-2027/291742,ND-WRK-2167,2026-07-07,,Physical Inspection,63,open_work_age,0,False,No completion date is present and the work has been on record for 63 days since sanction. Current workflow status: Physical Inspection.
WS/MP672/2026-2027/276663,ND-WRK-2166,2026-01-04,2026-06-05,Work Completed,152,completed_duration,0,False,Recorded completion occurred 152 days after sanction.
WS/MP672/2025-2026/256783,ND-WRK-2150,2026-03-02,,Work partially Completed,190,open_work_age,0,False,No completion date is present and the work has been on record for 190 days since sanction. Current workflow status: Work partially Completed.
WS/MP672/2025-2026/198595,ND-WRK-2147,2026-09-02,,Work partially Completed,6,open_work_age,0,False,No completion date is present and the work has been on record for 6 days since sanction. Current workflow status: Work partially Completed.
WS/MP18114/2026-2027/247816,ND-WRK-0371,2026-01-07,,Vendor Identification,244,open_work_age,0,False,No completion date is present and the work has been on record for 244 days since sanction. Current workflow status: Vendor Identification.
WS/MP672/2024-2025/157636,ND-WRK-2138,2025-11-02,2025-04-08,Physical Inspection,-208,completed_duration,0,False,Recorded completion occurred -208 days after sanction.
WS/MP18114/2026-2027/247814,ND-WRK-0370,2026-01-09,,Sanction,242,open_work_age,0,False,No completion date is present and the work has been on record for 242 days since sanction. Current workflow status: Sanction.
WS/MP675/2025-2026/257402,ND-WRK-2215,2026-02-03,,Work partially Completed,217,open_work_age,0,False,No completion date is present and the work has been on record for 217 days since sanction. Current workflow status: Work partially Completed.
WS/MP673/2026-2027/240864,ND-WRK-2213,2026-03-08,2026-08-08,Physical Inspection,153,completed_duration,0,False,Recorded completion occurred 153 days after sanction.
WS/MP673/2026-2027/227541,ND-WRK-2211,2026-06-04,,Work partially Completed,96,open_work_age,0,False,No completion date is present and the work has been on record for 96 days since sanction. Current workflow status: Work partially Completed.
WS/MP673/2026-2027/225719,ND-WRK-2209,2026-08-04,,Physical Inspection,35,open_work_age,0,False,No completion date is present and the work has been on record for 35 days since sanction. Current workflow status: Physical Inspection.
WS/MP673/2026-2027/218587,ND-WRK-2208,2026-09-04,2026-09-04,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP673/2026-2027/207526,ND-WRK-2204,2026-06-04,,Physical Inspection,96,open_work_age,0,False,No completion date is present and the work has been on record for 96 days since sanction. Current workflow status: Physical Inspection.
WS/MP673/2026-2027/202474,ND-WRK-2201,2026-03-08,2026-11-08,Physical Inspection,245,completed_duration,0,False,Recorded completion occurred 245 days after sanction.
WS/MP673/2026-2027/201963,ND-WRK-2200,2026-10-04,,Physical Inspection,-26,open_work_age,0,False,No completion date is present and the work has been on record for -26 days since sanction. Current workflow status: Physical Inspection.
WS/MP673/2026-2027/197787,ND-WRK-2199,2026-01-07,,Time Estimation,244,open_work_age,0,False,No completion date is present and the work has been on record for 244 days since sanction. Current workflow status: Time Estimation.
WS/MP673/2026-2027/193064,ND-WRK-2198,2026-10-04,,Physical Inspection,-26,open_work_age,0,False,No completion date is present and the work has been on record for -26 days since sanction. Current workflow status: Physical Inspection.
WS/MP673/2026-2027/193055,ND-WRK-2196,2026-01-07,,Vendor Identification,244,open_work_age,0,False,No completion date is present and the work has been on record for 244 days since sanction. Current workflow status: Vendor Identification.
WS/MP673/2026-2027/182071,ND-WRK-2195,2026-10-04,,Work Completed,-26,open_work_age,0,False,No completion date is present and the work has been on record for -26 days since sanction. Current workflow status: Work Completed.
WS/MP673/2026-2027/163702,ND-WRK-2191,2026-02-09,,Physical Inspection,211,open_work_age,0,False,No completion date is present and the work has been on record for 211 days since sanction. Current workflow status: Physical Inspection.
WS/MP673/2026-2027/145737,ND-WRK-2190,2026-03-08,,Sanction,184,open_work_age,0,False,No completion date is present and the work has been on record for 184 days since sanction. Current workflow status: Sanction.
WS/MP673/2026-2027/145234,ND-WRK-2189,2026-03-08,,Sanction,184,open_work_age,0,False,No completion date is present and the work has been on record for 184 days since sanction. Current workflow status: Sanction.
WS/MP673/2025-2026/218083,ND-WRK-2188,2026-06-03,2026-07-03,Work Completed,30,completed_duration,0,False,Recorded completion occurred 30 days after sanction.
WS/MP18114/2026-2027/247802,ND-WRK-0369,2026-07-09,,Sanction,61,open_work_age,0,False,No completion date is present and the work has been on record for 61 days since sanction. Current workflow status: Sanction.
WS/MP18114/2026-2027/157491,ND-WRK-0357,2026-07-09,,Physical Inspection,61,open_work_age,0,False,No completion date is present and the work has been on record for 61 days since sanction. Current workflow status: Physical Inspection.
WS/MP18116/2025-2026/210170,ND-WRK-0442,2026-10-02,,Work partially Completed,-24,open_work_age,0,False,No completion date is present and the work has been on record for -24 days since sanction. Current workflow status: Work partially Completed.
WS/MP18116/2025-2026/208377,ND-WRK-0440,2026-02-02,,Work partially Completed,218,open_work_age,0,False,No completion date is present and the work has been on record for 218 days since sanction. Current workflow status: Work partially Completed.
WS/MP18116/2025-2026/208376,ND-WRK-0439,2026-02-02,,Work partially Completed,218,open_work_age,0,False,No completion date is present and the work has been on record for 218 days since sanction. Current workflow status: Work partially Completed.
WS/MP18116/2025-2026/202771,ND-WRK-0437,2026-02-02,2026-04-02,Physical Inspection,59,completed_duration,0,False,Recorded completion occurred 59 days after sanction.
WS/MP18116/2025-2026/202759,ND-WRK-0436,2026-02-02,2026-02-02,Physical Inspection,0,completed_duration,0,False,Recorded completion occurred 0 days after sanction.
WS/MP18112/2025-2026/194085,ND-WRK-0212,2026-12-03,,Work Completed,-86,open_work_age,0,False,No completion date is present and the work has been on record for -86 days since sanction. Current workflow status: Work Completed.
WS/MP18116/2025-2026/192300,ND-WRK-0433,2025-04-11,2026-04-02,Physical Inspection,356,completed_duration,0,False,Recorded completion occurred 356 days after sanction.
WS/MP18112/2025-2026/188619,ND-WRK-0199,2026-06-02,,Work partially Completed,98,open_work_age,0,False,No completion date is present and the work has been on record for 98 days since sanction. Current workflow status: Work partially Completed.
WS/MP18116/2025-2026/192299,ND-WRK-0432,2025-04-11,2026-04-02,Physical Inspection,356,completed_duration,0,False,Recorded completion occurred 356 days after sanction.
